Row ID,Postal Code,Product ID,Customer ID,Order ID,Order Date,Sales,Ship Date
274,94109.0,OFF-BI-10002557,HA-14920,CA-2016-155334,30/07/2016,10.92,31/07/2016
275,90301.0,OFF-PA-10002615,BB-10990,CA-2018-118136,16/09/2018,8.82,17/09/2018
276,90301.0,OFF-AR-10001427,BB-10990,CA-2018-118136,16/09/2018,5.98,17/09/2018
277,19140.0,OFF-PA-10000673,AG-10495,CA-2018-132976,13/10/2018,11.648,17/10/2018
278,19140.0,OFF-PA-10004470,AG-10495,CA-2018-132976,13/10/2018,18.176,17/10/2018
279,19140.0,OFF-ST-10000876,AG-10495,CA-2018-132976,13/10/2018,59.712,17/10/2018
280,19140.0,OFF-LA-10002043,AG-10495,CA-2018-132976,13/10/2018,24.84,17/10/2018
281,77070.0,OFF-BI-10004967,SC-20725,US-2016-161991,26/09/2016,2.08,28/09/2016
282,77070.0,TEC-PH-10001760,SC-20725,US-2016-161991,26/09/2016,1114.4,28/09/2016
283,90004.0,FUR-TA-10002903,JO-15280,CA-2016-130890,02/11/2016,1038.84,06/11/2016
284,97206.0,OFF-PA-10000474,TB-21520,CA-2016-130883,26/09/2016,141.76,02/10/2016
285,97206.0,TEC-AC-10001956,TB-21520,CA-2016-130883,26/09/2016,239.8,02/10/2016
286,97206.0,OFF-PA-10004100,TB-21520,CA-2016-130883,26/09/2016,31.104,02/10/2016
287,33319.0,OFF-BI-10000778,AH-10195,CA-2017-112697,18/12/2017,254.058,20/12/2017
288,33319.0,OFF-AP-10002684,AH-10195,CA-2017-112697,18/12/2017,194.528,20/12/2017
289,33319.0,OFF-SU-10000646,AH-10195,CA-2017-112697,18/12/2017,961.48,20/12/2017
290,43229.0,OFF-FA-10002983,NZ-18565,CA-2017-110772,20/11/2017,19.096,24/11/2017
291,43229.0,OFF-LA-10004689,NZ-18565,CA-2017-110772,20/11/2017,18.496,24/11/2017
292,43229.0,TEC-AC-10002001,NZ-18565,CA-2017-110772,20/11/2017,255.984,24/11/2017
293,43229.0,FUR-BO-10004709,NZ-18565,CA-2017-110772,20/11/2017,86.97,24/11/2017
294,80906.0,FUR-FU-10004091,KL-16555,CA-2015-111451,26/12/2015,300.416,28/12/2015
295,80906.0,FUR-CH-10001891,KL-16555,CA-2015-111451,26/12/2015,230.352,28/12/2015
296,80906.0,FUR-FU-10002918,KL-16555,CA-2015-111451,26/12/2015,218.352,28/12/2015
297,80906.0,OFF-BI-10004593,KL-16555,CA-2015-111451,26/12/2015,78.6,28/12/2015
298,80906.0,OFF-FA-10004854,KL-16555,CA-2015-111451,26/12/2015,27.552,28/12/2015
299,7109.0,OFF-PA-10002105,JD-15895,CA-2017-142545,28/10/2017,32.4,03/11/2017
300,7109.0,OFF-ST-10002756,JD-15895,CA-2017-142545,28/10/2017,1082.48,03/11/2017
301,7109.0,OFF-PA-10004243,JD-15895,CA-2017-142545,28/10/2017,56.91,03/11/2017
302,7109.0,FUR-FU-10001861,JD-15895,CA-2017-142545,28/10/2017,77.6,03/11/2017
303,7109.0,OFF-BI-10002706,JD-15895,CA-2017-142545,28/10/2017,14.28,03/11/2017
304,60623.0,FUR-TA-10002533,JH-15910,US-2018-152380,19/11/2018,219.075,23/11/2018
305,10024.0,FUR-FU-10002671,AS-10225,CA-2016-144253,04/05/2016,26.8,09/05/2016
306,48180.0,OFF-AR-10003651,KB-16600,CA-2015-130960,30/12/2015,9.84,04/01/2016
307,8701.0,OFF-BI-10001072,CR-12625,CA-2015-111003,01/06/2015,45.48,06/06/2015
308,8701.0,OFF-AR-10002135,CR-12625,CA-2015-111003,01/06/2015,289.2,06/06/2015
309,22204.0,OFF-AR-10002804,SH-20395,CA-2018-126774,15/04/2018,4.89,17/04/2018
310,80004.0,FUR-FU-10001918,BP-11185,CA-2017-142902,12/09/2017,15.136,14/09/2017
311,80004.0,FUR-CH-10004086,BP-11185,CA-2017-142902,12/09/2017,466.768,14/09/2017
312,80004.0,FUR-FU-10001756,BP-11185,CA-2017-142902,12/09/2017,15.232,14/09/2017
313,80004.0,OFF-LA-10000634,BP-11185,CA-2017-142902,12/09/2017,6.264,14/09/2017
314,7601.0,FUR-FU-10001588,TS-21205,CA-2015-120887,27/09/2015,87.54,03/10/2015
315,33710.0,TEC-PH-10002398,AG-10525,CA-2015-167850,09/08/2015,178.384,16/08/2015
316,33710.0,OFF-PA-10001937,AG-10525,CA-2015-167850,09/08/2015,15.552,16/08/2015
317,19143.0,OFF-AR-10003373,SP-20860,CA-2015-164259,28/12/2015,99.136,30/12/2015
318,10024.0,FUR-CH-10002602,NM-18445,CA-2015-164973,04/11/2015,135.882,09/11/2015
319,10024.0,TEC-MA-10002927,NM-18445,CA-2015-164973,04/11/2015,3991.98,09/11/2015
320,10024.0,TEC-PH-10004093,NM-18445,CA-2015-164973,04/11/2015,275.94,09/11/2015
321,10024.0,TEC-AC-10000892,NM-18445,CA-2015-164973,04/11/2015,360.0,09/11/2015
322,10024.0,OFF-ST-10002974,NM-18445,CA-2015-164973,04/11/2015,43.57,09/11/2015
323,90805.0,OFF-FA-10000624,FA-14230,CA-2015-156601,19/09/2015,7.16,24/09/2015
324,92345.0,OFF-BI-10004593,GK-14620,CA-2017-162138,23/04/2017,251.52,27/04/2017
325,92345.0,TEC-AC-10001908,GK-14620,CA-2017-162138,23/04/2017,99.99,27/04/2017
326,37130.0,FUR-FU-10001967,DJ-13510,CA-2018-153339,03/11/2018,15.992,05/11/2018
327,19143.0,TEC-PH-10003645,PO-18850,US-2017-141544,30/08/2017,290.898,01/09/2017
328,19143.0,OFF-ST-10000675,PO-18850,US-2017-141544,30/08/2017,54.224,01/09/2017
329,19143.0,FUR-CH-10003312,PO-18850,US-2017-141544,30/08/2017,786.744,01/09/2017
330,19143.0,OFF-LA-10001074,PO-18850,US-2017-141544,30/08/2017,100.24,01/09/2017
331,19143.0,OFF-BI-10001524,PO-18850,US-2017-141544,30/08/2017,37.764,01/09/2017
332,19134.0,TEC-PH-10004614,JL-15850,US-2017-150147,25/04/2017,82.8,29/04/2017
333,19134.0,OFF-BI-10001153,JL-15850,US-2017-150147,25/04/2017,20.724,29/04/2017
334,19134.0,OFF-BI-10001982,JL-15850,US-2017-150147,25/04/2017,4.896,29/04/2017
335,90045.0,OFF-BI-10001922,DB-13615,CA-2016-137946,01/09/2016,4.752,04/09/2016
336,90045.0,TEC-CO-10001449,DB-13615,CA-2016-137946,01/09/2016,959.984,04/09/2016
337,90045.0,OFF-BI-10004140,DB-13615,CA-2016-137946,01/09/2016,14.368,04/09/2016
338,94122.0,OFF-BI-10003314,AC-10420,CA-2015-129924,12/07/2015,7.712,17/07/2015
339,94122.0,FUR-TA-10004575,AC-10420,CA-2015-129924,12/07/2015,698.352,17/07/2015
340,84041.0,OFF-FA-10000490,KL-16645,CA-2016-128167,22/06/2016,4.96,26/06/2016
341,19140.0,OFF-AR-10000122,JD-15895,CA-2015-122336,13/04/2015,17.856,17/04/2015
342,19140.0,OFF-BI-10003656,JD-15895,CA-2015-122336,13/04/2015,509.97,17/04/2015
343,19140.0,OFF-FA-10002780,JD-15895,CA-2015-122336,13/04/2015,30.992,17/04/2015
344,19140.0,TEC-PH-10000702,JD-15895,CA-2015-122336,13/04/2015,71.928,17/04/2015
345,78745.0,OFF-ST-10000107,CS-12130,US-2016-120712,20/12/2016,88.8,24/12/2016
346,94122.0,TEC-PH-10002293,CC-12550,CA-2018-169901,15/06/2018,47.976,19/06/2018
347,1852.0,OFF-AR-10004027,TD-20995,CA-2018-134306,08/07/2018,7.56,12/07/2018
348,1852.0,OFF-PA-10000249,TD-20995,CA-2018-134306,08/07/2018,24.56,12/07/2018
349,1852.0,OFF-AR-10001374,TD-20995,CA-2018-134306,08/07/2018,12.96,12/07/2018
350,10009.0,TEC-AC-10000290,AB-10060,CA-2017-129714,01/09/2017,6.79,03/09/2017
351,10009.0,OFF-PA-10001970,AB-10060,CA-2017-129714,01/09/2017,24.56,03/09/2017
352,10009.0,OFF-BI-10002160,AB-10060,CA-2017-129714,01/09/2017,3.048,03/09/2017
353,10009.0,OFF-PA-10001970,AB-10060,CA-2017-129714,01/09/2017,49.12,03/09/2017
354,10009.0,OFF-BI-10004995,AB-10060,CA-2017-129714,01/09/2017,4355.168,03/09/2017
355,10035.0,FUR-BO-10002268,JL-15505,CA-2017-138520,08/04/2017,388.704,13/04/2017
356,10035.0,OFF-EN-10001137,JL-15505,CA-2017-138520,08/04/2017,8.26,13/04/2017
357,10035.0,OFF-AR-10002399,JL-15505,CA-2017-138520,08/04/2017,17.04,13/04/2017
358,10035.0,OFF-PA-10002713,JL-15505,CA-2017-138520,08/04/2017,34.4,13/04/2017
359,28205.0,OFF-PA-10002666,HK-14890,CA-2017-130001,23/04/2017,36.24,28/04/2017
360,31907.0,OFF-AP-10001124,VB-21745,CA-2018-155698,08/03/2018,647.84,11/03/2018
361,31907.0,OFF-LA-10001158,VB-21745,CA-2018-155698,08/03/2018,20.7,11/03/2018
362,10009.0,OFF-LA-10001158,KW-16435,CA-2018-144904,25/09/2018,20.7,01/10/2018
363,10009.0,FUR-CH-10000785,KW-16435,CA-2018-144904,25/09/2018,488.646,01/10/2018
364,10009.0,OFF-AR-10003732,KW-16435,CA-2018-144904,25/09/2018,5.56,01/10/2018
365,10009.0,FUR-FU-10000023,KW-16435,CA-2018-144904,25/09/2018,47.12,01/10/2018
366,94109.0,OFF-ST-10001713,JD-16060,CA-2015-123344,24/09/2015,211.96,29/09/2015
367,6040.0,OFF-BI-10002412,MK-17905,CA-2017-155516,21/10/2017,23.2,21/10/2017
368,6040.0,OFF-SU-10001225,MK-17905,CA-2017-155516,21/10/2017,7.36,21/10/2017
369,6040.0,OFF-ST-10002406,MK-17905,CA-2017-155516,21/10/2017,104.79,21/10/2017
370,6040.0,FUR-BO-10002545,MK-17905,CA-2017-155516,21/10/2017,1043.92,21/10/2017
371,78550.0,OFF-PA-10002036,GT-14755,CA-2018-104745,29/05/2018,25.92,04/06/2018
372,78550.0,OFF-ST-10002205,GT-14755,CA-2018-104745,29/05/2018,53.424,04/06/2018
373,85705.0,OFF-BI-10001982,AG-10900,US-2015-119137,23/07/2015,8.16,27/07/2015
374,85705.0,TEC-AC-10003911,AG-10900,US-2015-119137,23/07/2015,1023.936,27/07/2015
375,85705.0,OFF-AR-10000658,AG-10900,US-2015-119137,23/07/2015,9.24,27/07/2015
376,85705.0,TEC-AC-10002076,AG-10900,US-2015-119137,23/07/2015,479.04,27/07/2015
377,62301.0,OFF-PA-10003039,MM-18280,US-2017-134656,28/09/2017,99.136,01/10/2017
378,2038.0,FUR-TA-10004915,AR-10405,US-2018-134481,27/08/2018,1488.424,01/09/2018
379,77095.0,OFF-AP-10000696,RA-19915,CA-2016-130792,28/04/2016,8.652,05/05/2016
380,77095.0,OFF-ST-10003327,RA-19915,CA-2016-130792,28/04/2016,23.832,05/05/2016
381,77095.0,OFF-BI-10000309,RA-19915,CA-2016-130792,28/04/2016,12.176,05/05/2016
382,94109.0,OFF-PA-10004734,AS-10285,CA-2017-134775,28/10/2017,50.96,29/10/2017
383,94109.0,OFF-BI-10002225,AS-10285,CA-2017-134775,28/10/2017,49.536,29/10/2017
384,48180.0,TEC-AC-10004708,LA-16780,CA-2016-125395,26/06/2016,41.9,29/06/2016
385,33024.0,FUR-TA-10000617,DO-13435,US-2016-168935,27/11/2016,375.4575,02/12/2016
386,33024.0,TEC-AC-10002335,DO-13435,US-2016-168935,27/11/2016,83.976,02/12/2016
387,19140.0,TEC-MA-10001681,DK-13225,CA-2016-122756,03/12/2016,482.34,07/12/2016
388,19140.0,FUR-FU-10001935,DK-13225,CA-2016-122756,03/12/2016,2.96,07/12/2016
389,45231.0,OFF-AR-10004757,NG-18430,CA-2015-115973,24/11/2015,2.624,26/11/2015
390,10009.0,OFF-BI-10000050,MV-18190,CA-2018-101798,11/12/2018,23.36,15/12/2018
391,10009.0,TEC-AC-10001998,MV-18190,CA-2018-101798,11/12/2018,39.98,15/12/2018
392,98198.0,TEC-PH-10003012,JG-15115,US-2015-135972,21/09/2015,246.384,23/09/2015
393,98198.0,TEC-CO-10002313,JG-15115,US-2015-135972,21/09/2015,1799.97,23/09/2015
394,61604.0,OFF-BI-10003982,BP-11095,US-2015-134971,07/06/2015,12.462,10/06/2015
395,89115.0,OFF-BI-10004492,VP-21730,CA-2018-102946,30/06/2018,75.792,05/07/2018
396,2886.0,OFF-ST-10000798,SS-20140,CA-2018-165603,17/10/2018,49.96,19/10/2018
397,2886.0,OFF-PA-10002552,SS-20140,CA-2018-165603,17/10/2018,12.96,19/10/2018
398,49201.0,OFF-SU-10002573,HP-14815,CA-2016-122259,31/10/2016,70.12,04/11/2016
399,77036.0,OFF-ST-10001580,AG-10675,CA-2017-108987,08/09/2017,35.952,10/09/2017
400,77036.0,FUR-BO-10004834,AG-10675,CA-2017-108987,08/09/2017,2396.2656,10/09/2017
401,77036.0,OFF-ST-10000934,AG-10675,CA-2017-108987,08/09/2017,131.136,10/09/2017
402,77036.0,TEC-AC-10000158,AG-10675,CA-2017-108987,08/09/2017,57.584,10/09/2017
403,33180.0,OFF-PA-10001947,LF-17185,CA-2015-113166,24/12/2015,9.568,26/12/2015
404,28403.0,OFF-AR-10003478,SP-20650,CA-2015-155208,16/04/2015,39.072,20/04/2015
405,10024.0,OFF-AP-10004249,RF-19840,CA-2018-117933,24/12/2018,35.91,29/12/2018
406,94110.0,TEC-AC-10000158,KH-16510,CA-2018-117457,08/12/2018,179.95,12/12/2018
407,94110.0,TEC-CO-10004115,KH-16510,CA-2018-117457,08/12/2018,1199.976,12/12/2018
408,94110.0,OFF-PA-10003724,KH-16510,CA-2018-117457,08/12/2018,27.15,12/12/2018
409,94110.0,FUR-TA-10002041,KH-16510,CA-2018-117457,08/12/2018,1004.024,12/12/2018
410,94110.0,OFF-PA-10002893,KH-16510,CA-2018-117457,08/12/2018,9.68,12/12/2018
411,94110.0,OFF-LA-10003766,KH-16510,CA-2018-117457,08/12/2018,28.35,12/12/2018
412,94110.0,OFF-PA-10001970,KH-16510,CA-2018-117457,08/12/2018,55.98,12/12/2018
413,94110.0,FUR-BO-10001972,KH-16510,CA-2018-117457,08/12/2018,1336.829,12/12/2018
414,94110.0,FUR-CH-10003956,KH-16510,CA-2018-117457,08/12/2018,113.568,12/12/2018
415,98105.0,OFF-PA-10000157,KC-16675,CA-2018-142636,03/11/2018,139.86,07/11/2018
416,98105.0,FUR-CH-10001891,KC-16675,CA-2018-142636,03/11/2018,307.136,07/11/2018
417,92646.0,OFF-AR-10004344,CJ-12010,CA-2018-122105,24/06/2018,95.92,28/06/2018
418,90004.0,FUR-CH-10004886,PB-19150,CA-2017-148796,14/04/2017,383.8,18/04/2017
419,40475.0,OFF-PA-10003845,VB-21745,CA-2018-154816,06/11/2018,5.78,10/11/2018
420,90045.0,OFF-AR-10001573,SP-20860,CA-2018-110478,04/03/2018,9.32,09/03/2018
421,90045.0,OFF-EN-10000483,SP-20860,CA-2018-110478,04/03/2018,15.25,09/03/2018
422,80027.0,TEC-AC-10004114,JE-15745,CA-2015-142048,22/06/2015,196.752,25/06/2015
423,1841.0,FUR-FU-10004712,MP-17965,CA-2018-125388,19/10/2018,56.56,23/10/2018
424,1841.0,OFF-ST-10000918,MP-17965,CA-2018-125388,19/10/2018,32.7,23/10/2018
425,39212.0,FUR-CH-10000015,NF-18385,CA-2018-155705,21/08/2018,866.4,23/08/2018
426,48187.0,FUR-FU-10003347,JM-15265,CA-2018-149160,23/11/2018,28.4,26/11/2018
427,48187.0,OFF-BI-10001543,JM-15265,CA-2018-149160,23/11/2018,287.92,26/11/2018
428,10801.0,TEC-MA-10000029,SD-20485,CA-2015-101476,12/09/2015,69.99,13/09/2015
429,78207.0,OFF-AR-10000369,KH-16630,CA-2018-152275,01/10/2018,6.672,08/10/2018
430,28052.0,OFF-BI-10004584,RB-19795,US-2017-123750,15/04/2017,189.588,21/04/2017
431,28052.0,TEC-AC-10004659,RB-19795,US-2017-123750,15/04/2017,408.744,21/04/2017
432,28052.0,TEC-AC-10004659,RB-19795,US-2017-123750,15/04/2017,291.96,21/04/2017
433,28052.0,OFF-ST-10000617,RB-19795,US-2017-123750,15/04/2017,4.768,21/04/2017
434,1852.0,OFF-ST-10003306,DB-13060,CA-2017-127369,06/06/2017,714.3,07/06/2017
435,32216.0,OFF-BI-10000773,MK-18160,US-2015-150574,19/12/2015,4.812,25/12/2015
436,32216.0,TEC-AC-10002600,MK-18160,US-2015-150574,19/12/2015,247.8,25/12/2015
437,60623.0,TEC-MA-10002937,PO-19180,CA-2017-147375,12/06/2017,1007.979,14/06/2017
438,60623.0,OFF-PA-10001970,PO-19180,CA-2017-147375,12/06/2017,313.488,14/06/2017
439,77070.0,OFF-PA-10002230,BB-11545,CA-2018-130043,15/09/2018,31.872,19/09/2018
440,10024.0,FUR-CH-10003396,CV-12805,CA-2018-157252,20/01/2018,207.846,23/01/2018
441,48227.0,FUR-FU-10000246,PK-19075,CA-2017-115756,05/09/2017,12.22,07/09/2017
442,48227.0,OFF-ST-10000060,PK-19075,CA-2017-115756,05/09/2017,194.94,07/09/2017
443,48227.0,OFF-ST-10003058,PK-19075,CA-2017-115756,05/09/2017,70.95,07/09/2017
444,48227.0,OFF-PA-10002222,PK-19075,CA-2017-115756,05/09/2017,91.36,07/09/2017
445,48227.0,FUR-CH-10002372,PK-19075,CA-2017-115756,05/09/2017,242.94,07/09/2017
446,48227.0,OFF-LA-10001317,PK-19075,CA-2017-115756,05/09/2017,22.05,07/09/2017
447,47201.0,FUR-FU-10000206,TB-21595,CA-2018-154214,20/03/2018,2.91,25/03/2018
448,13021.0,OFF-AR-10000588,RB-19360,CA-2017-166674,01/04/2017,59.52,03/04/2017
449,13021.0,OFF-ST-10001469,RB-19360,CA-2017-166674,01/04/2017,161.94,03/04/2017
450,13021.0,OFF-AR-10001953,RB-19360,CA-2017-166674,01/04/2017,263.88,03/04/2017
451,13021.0,OFF-AR-10003156,RB-19360,CA-2017-166674,01/04/2017,30.48,03/04/2017
452,13021.0,OFF-AR-10004974,RB-19360,CA-2017-166674,01/04/2017,9.84,03/04/2017
453,13021.0,TEC-PH-10002365,RB-19360,CA-2017-166674,01/04/2017,35.12,03/04/2017
454,44312.0,FUR-TA-10001539,EB-13705,CA-2018-147277,20/10/2018,284.364,24/10/2018
455,44312.0,OFF-ST-10000142,EB-13705,CA-2018-147277,20/10/2018,665.408,24/10/2018
456,73071.0,TEC-AC-10001772,KH-16630,CA-2017-100153,13/12/2017,63.88,17/12/2017
457,94521.0,FUR-CH-10000225,SC-20095,US-2015-110674,12/02/2015,129.568,18/02/2015
458,62521.0,FUR-CH-10002331,NF-18385,US-2017-157945,26/09/2017,747.558,01/10/2017
459,62521.0,OFF-EN-10001415,NF-18385,US-2017-157945,26/09/2017,8.928,01/10/2017
460,98115.0,OFF-AP-10002472,JH-15985,CA-2016-109638,15/12/2016,103.92,22/12/2016
461,98115.0,TEC-AC-10004571,JH-15985,CA-2016-109638,15/12/2016,899.91,22/12/2016
462,98115.0,OFF-BI-10001098,JH-15985,CA-2016-109638,15/12/2016,51.312,22/12/2016
463,85023.0,FUR-FU-10000023,TN-21040,CA-2017-109869,22/04/2017,23.56,29/04/2017
464,85023.0,FUR-TA-10001889,TN-21040,CA-2017-109869,22/04/2017,1272.63,29/04/2017
465,85023.0,OFF-BI-10000315,TN-21040,CA-2017-109869,22/04/2017,28.485,29/04/2017
466,85023.0,OFF-SU-10003505,TN-21040,CA-2017-109869,22/04/2017,185.376,29/04/2017
467,85023.0,OFF-AP-10002578,TN-21040,CA-2017-109869,22/04/2017,78.272,29/04/2017
468,60068.0,FUR-FU-10002918,JS-15940,US-2016-101399,17/01/2016,254.744,24/01/2016
469,79109.0,FUR-BO-10002824,DS-13180,CA-2018-154907,31/03/2018,205.3328,04/04/2018
470,60610.0,OFF-BI-10002194,CC-12670,US-2017-100419,16/12/2017,4.788,20/12/2017
471,11757.0,OFF-PA-10004071,MH-17785,CA-2016-154144,20/12/2016,55.48,24/12/2016
472,94110.0,OFF-ST-10002743,JP-15520,CA-2015-144666,09/11/2015,340.92,11/11/2015
473,94110.0,FUR-BO-10001601,JP-15520,CA-2015-144666,09/11/2015,222.666,11/11/2015
474,94110.0,TEC-PH-10002680,JP-15520,CA-2015-144666,09/11/2015,703.968,11/11/2015
475,94110.0,OFF-ST-10001321,JP-15520,CA-2015-144666,09/11/2015,92.52,11/11/2015
476,94110.0,OFF-PA-10001509,JP-15520,CA-2015-144666,09/11/2015,62.65,11/11/2015
477,94110.0,OFF-PA-10003465,JP-15520,CA-2015-144666,09/11/2015,94.85,11/11/2015
478,90008.0,TEC-PH-10000149,KH-16690,CA-2017-103891,12/07/2017,95.76,19/07/2017
479,12180.0,FUR-FU-10002671,JE-15475,CA-2017-152632,27/10/2017,40.2,02/11/2017
480,10024.0,OFF-AR-10003045,JG-15805,CA-2017-100790,26/06/2017,14.7,02/07/2017
481,10024.0,OFF-ST-10000689,JG-15805,CA-2017-100790,26/06/2017,704.25,02/07/2017
482,92024.0,TEC-AC-10001445,XP-21865,CA-2015-134677,06/10/2015,9.09,10/10/2015
483,10024.0,OFF-AR-10002053,EM-14065,CA-2015-127691,22/07/2015,5.96,27/07/2015
484,10024.0,TEC-AC-10002567,EM-14065,CA-2015-127691,22/07/2015,159.98,27/07/2015
485,90045.0,OFF-LA-10003923,MT-18070,CA-2018-140963,10/06/2018,29.6,13/06/2018
486,90045.0,FUR-BO-10001337,MT-18070,CA-2018-140963,10/06/2018,514.165,13/06/2018
487,90045.0,TEC-PH-10001924,MT-18070,CA-2018-140963,10/06/2018,279.96,13/06/2018
488,60610.0,TEC-PH-10001363,SA-20830,CA-2015-154627,29/10/2015,2735.952,31/10/2015
489,77340.0,TEC-PH-10000376,CW-11905,CA-2015-133753,09/06/2015,7.992,13/06/2015
490,77340.0,TEC-AC-10000303,CW-11905,CA-2015-133753,09/06/2015,63.984,13/06/2015
491,77340.0,OFF-AR-10001953,CW-11905,CA-2015-133753,09/06/2015,70.368,13/06/2015
492,14609.0,OFF-ST-10001809,AJ-10960,CA-2015-113362,14/09/2015,449.15,19/09/2015
493,14609.0,OFF-EN-10003845,AJ-10960,CA-2015-113362,14/09/2015,11.07,19/09/2015
494,98115.0,TEC-AC-10000991,SS-20590,CA-2017-169166,09/05/2017,93.98,14/05/2017
495,38109.0,FUR-TA-10001857,RO-19780,US-2017-120929,18/03/2017,189.882,21/03/2017
496,72701.0,OFF-EN-10001434,MD-17350,CA-2016-134782,27/12/2016,105.42,31/12/2016
497,92627.0,OFF-BI-10002498,SC-20095,CA-2017-126158,25/07/2017,119.616,31/07/2017
498,92627.0,FUR-FU-10004864,SC-20095,CA-2017-126158,25/07/2017,255.76,31/07/2017
499,92627.0,FUR-CH-10002602,SC-20095,CA-2017-126158,25/07/2017,241.568,31/07/2017
500,92627.0,FUR-FU-10000073,SC-20095,CA-2017-126158,25/07/2017,69.3,31/07/2017
501,80134.0,OFF-BI-10001670,MY-17380,US-2017-105578,30/05/2017,22.62,04/06/2017
502,80134.0,OFF-BI-10001658,MY-17380,US-2017-105578,30/05/2017,14.952,04/06/2017
503,80134.0,FUR-CH-10001215,MY-17380,US-2017-105578,30/05/2017,801.568,04/06/2017
504,80134.0,OFF-BI-10000831,MY-17380,US-2017-105578,30/05/2017,2.376,04/06/2017
505,80134.0,OFF-PA-10000357,MY-17380,US-2017-105578,30/05/2017,32.792,04/06/2017
506,10024.0,OFF-BI-10003274,EB-13705,CA-2018-134978,12/11/2018,15.92,15/11/2018
507,30318.0,OFF-AR-10001662,CM-12385,CA-2016-145352,16/03/2016,2.74,22/03/2016
508,30318.0,OFF-AR-10003856,CM-12385,CA-2016-145352,16/03/2016,8.34,22/03/2016
509,30318.0,OFF-ST-10001228,CM-12385,CA-2016-145352,16/03/2016,46.74,22/03/2016
510,30318.0,OFF-BI-10003527,CM-12385,CA-2016-145352,16/03/2016,6354.95,22/03/2016
511,64118.0,FUR-FU-10001290,LS-17245,CA-2018-135307,26/11/2018,126.3,27/11/2018
512,64118.0,TEC-AC-10002399,LS-17245,CA-2018-135307,26/11/2018,38.04,27/11/2018
513,43055.0,OFF-AR-10002053,LF-17185,CA-2017-106341,20/10/2017,7.152,23/10/2017
514,90049.0,OFF-AR-10003811,BN-11515,CA-2018-163405,21/12/2018,6.63,25/12/2018
515,90049.0,OFF-AR-10001246,BN-11515,CA-2018-163405,21/12/2018,5.88,25/12/2018
516,59405.0,TEC-CO-10003236,AD-10180,CA-2018-127432,22/01/2018,2999.95,27/01/2018
517,59405.0,OFF-ST-10004507,AD-10180,CA-2018-127432,22/01/2018,51.45,27/01/2018
518,59405.0,OFF-PA-10001667,AD-10180,CA-2018-127432,22/01/2018,11.96,27/01/2018
519,59405.0,OFF-ST-10004459,AD-10180,CA-2018-127432,22/01/2018,1126.02,27/01/2018
520,77041.0,TEC-AC-10000171,DB-13210,CA-2016-157812,22/03/2016,18.392,26/03/2016
521,77041.0,OFF-ST-10000736,DB-13210,CA-2016-157812,22/03/2016,129.568,26/03/2016
522,77041.0,OFF-BI-10000285,DB-13210,CA-2016-157812,22/03/2016,14.112,26/03/2016
523,48234.0,FUR-TA-10001857,MC-17605,CA-2018-145142,23/01/2018,210.98,25/01/2018
524,90032.0,TEC-PH-10003555,LH-17155,US-2017-139486,21/05/2017,55.176,23/05/2017
525,90032.0,TEC-AC-10003832,LH-17155,US-2017-139486,21/05/2017,66.26,23/05/2017
526,1841.0,OFF-FA-10002815,BD-11605,CA-2016-158792,26/12/2016,22.2,02/01/2017
527,33801.0,FUR-CH-10003379,PH-18790,CA-2018-113558,21/10/2018,683.952,26/10/2018
528,33801.0,FUR-FU-10001756,PH-18790,CA-2018-113558,21/10/2018,45.696,26/10/2018
529,19134.0,OFF-ST-10004963,MG-18145,US-2016-138303,03/09/2016,36.336,07/09/2016
530,19134.0,OFF-SU-10002881,MG-18145,US-2016-138303,03/09/2016,666.248,07/09/2016
531,19134.0,OFF-EN-10001335,MG-18145,US-2016-138303,03/09/2016,52.512,07/09/2016
532,90036.0,FUR-CH-10000595,KB-16240,CA-2016-102848,07/11/2016,190.72,09/11/2016
533,90032.0,FUR-FU-10000448,JC-15340,US-2018-129441,07/09/2018,47.94,11/09/2018
534,36116.0,TEC-PH-10000984,RL-19615,CA-2017-168753,29/05/2017,979.95,01/06/2017
535,36116.0,OFF-BI-10002557,RL-19615,CA-2017-168753,29/05/2017,22.75,01/06/2017
536,85204.0,OFF-ST-10001325,AA-10375,CA-2017-126613,10/07/2017,16.768,16/07/2017
537,60653.0,OFF-BI-10002429,EP-13915,US-2018-122637,03/09/2018,42.616,08/09/2018
538,10009.0,OFF-BI-10004528,MP-17470,CA-2016-147851,03/12/2016,10.752,08/12/2016
539,42420.0,OFF-AP-10001271,DK-12985,CA-2016-134894,07/12/2016,152.94,11/12/2016
540,42420.0,FUR-CH-10002647,DK-12985,CA-2016-134894,07/12/2016,283.92,11/12/2016
541,54302.0,TEC-AC-10001432,BD-11500,CA-2015-140795,01/02/2015,468.9,03/02/2015
542,85705.0,TEC-PH-10002262,ES-14080,CA-2017-136924,14/07/2017,380.864,17/07/2017
543,45503.0,OFF-ST-10001809,LM-17065,US-2016-120161,18/12/2016,646.776,23/12/2016
544,76106.0,TEC-AC-10001465,PG-18895,CA-2015-103849,11/05/2015,58.112,16/05/2015
545,76106.0,TEC-PH-10002597,PG-18895,CA-2015-103849,11/05/2015,100.792,16/05/2015
546,76106.0,FUR-FU-10000723,PG-18895,CA-2015-103849,11/05/2015,66.112,16/05/2015
547,10035.0,OFF-BI-10000404,AS-10135,CA-2018-162929,19/11/2018,41.28,22/11/2018
